dataset,method,model,mean,q90,std,raw
fraud,CV+,PCA,0.82,0.826,0.006,"[0.82623, 0.83618, 0.8240999999999999, 0.83192, 0.81551, 0.81628, 0.81549, 0.81808, 0.81695, 0.81837, 0.8205, 0.81517, 0.81786, 0.82457, 0.81831, 0.81252, 0.83014, 0.82325, 0.82342, 0.81336, 0.80821, 0.8214, 0.82795, 0.82444, 0.81164, 0.83262, 0.8203, 0.81637, 0.82418, 0.82691, 0.82275, 0.8154, 0.81599, 0.82382, 0.81501, 0.82463, 0.82626, 0.82623, 0.82169, 0.82538, 0.82175, 0.82119, 0.80113, 0.8253199999999999, 0.81945, 0.8157, 0.81651, 0.82483, 0.81737, 0.82371, 0.82321, 0.81712, 0.80715, 0.81647, 0.81857, 0.81975, 0.81055, 0.81684, 0.8244, 0.81954, 0.80849, 0.8201, 0.81897, 0.82389, 0.81606, 0.81431, 0.8201, 0.81647, 0.81117, 0.8106099999999999, 0.81826, 0.83134, 0.82927, 0.8168300000000001, 0.82575, 0.81969, 0.81899, 0.8242, 0.81795, 0.82613, 0.8139, 0.81824, 0.82441, 0.83125, 0.81933, 0.81443, 0.81426, 0.81512, 0.82016, 0.82573, 0.81359, 0.812, 0.8224899999999999, 0.82203, 0.80879, 0.83037, 0.81897, 0.81984, 0.8234899999999999, 0.82091]"
fraud,SC,IForest,0.821,0.859,0.03,"[0.77865, 0.79264, 0.83036, 0.79098, 0.84231, 0.89869, 0.83939, 0.81702, 0.80574, 0.85442, 0.85122, 0.81987, 0.83125, 0.79612, 0.85849, 0.80542, 0.77698, 0.8296, 0.81411, 0.82328, 0.80035, 0.86124, 0.80953, 0.86951, 0.86107, 0.85922, 0.75634, 0.81632, 0.82439, 0.79232, 0.80463, 0.76616, 0.8390299999999999, 0.8265, 0.87596, 0.82523, 0.84462, 0.78034, 0.8068, 0.83796, 0.78489, 0.86346, 0.8068, 0.81062, 0.83813, 0.86753, 0.75276, 0.83328, 0.84359, 0.75558, 0.8349, 0.793, 0.78452, 0.78183, 0.78672, 0.82607, 0.79142, 0.83312, 0.82709, 0.78315, 0.77849, 0.80908, 0.84656, 0.84859, 0.81396, 0.80699, 0.88036, 0.78847, 0.85562, 0.79206, 0.84263, 0.85828, 0.83268, 0.84245, 0.8411, 0.84367, 0.8472, 0.83093, 0.8503000000000001, 0.86427, 0.81969, 0.81392, 0.80233, 0.7716500000000001, 0.8339799999999999, 0.80315, 0.8004, 0.82615, 0.80629, 0.81707, 0.84068, 0.82527, 0.85916, 0.801, 0.81801, 0.84466, 0.83169, 0.76736, 0.85647, 0.80952]"
fraud,SC,IForest,0.821,0.859,0.03,"[0.80574, 0.81702, 0.89869, 0.79264, 0.77865, 0.85442, 0.83036, 0.83939, 0.79098, 0.84231, 0.81987, 0.85122, 0.79612, 0.85849, 0.83125, 0.80542, 0.82328, 0.81411, 0.8296, 0.77698, 0.86124, 0.80953, 0.80035, 0.86951, 0.75634, 0.86107, 0.82439, 0.85922, 0.81632, 0.79232, 0.80463, 0.76616, 0.8390299999999999, 0.8265, 0.87596, 0.82523, 0.84462, 0.83796, 0.78034, 0.8068, 0.78489, 0.86346, 0.8068, 0.81062, 0.86753, 0.83813, 0.75276, 0.75558, 0.83328, 0.84359, 0.8349, 0.793, 0.78452, 0.78183, 0.82607, 0.83312, 0.78672, 0.82709, 0.79142, 0.78315, 0.77849, 0.80908, 0.84656, 0.81396, 0.84859, 0.80699, 0.79206, 0.88036, 0.85562, 0.78847, 0.84263, 0.83268, 0.85828, 0.84245, 0.8472, 0.84367, 0.83093, 0.8411, 0.8503000000000001, 0.86427, 0.81969, 0.81392, 0.8339799999999999, 0.80233, 0.7716500000000001, 0.82615, 0.8004, 0.80315, 0.80629, 0.81707, 0.84068, 0.82527, 0.85916, 0.801, 0.81801, 0.84466, 0.76736, 0.83169, 0.80952, 0.85647]"
mammography,CV+,IForest,0.842,0.891,0.047,"[0.81732, 0.88139, 0.84789, 0.94481, 0.80416, 0.88954, 0.86796, 0.83436, 0.89041, 0.85092, 0.88222, 0.78525, 0.88103, 0.87494, 0.90532, 0.84363, 0.82665, 0.82531, 0.86943, 0.88539, 0.89645, 0.8653, 0.76323, 0.86934, 0.94382, 0.88273, 0.85234, 0.7977, 0.92919, 0.85703, 0.89324, 0.79732, 0.78853, 0.8103, 0.87839, 0.84737, 0.93809, 0.81227, 0.82886, 0.8896, 0.87918, 0.87902, 0.84141, 0.77947, 0.84873, 0.84318, 0.82571, 0.8328, 0.87793, 0.77325, 0.85249, 0.81932, 0.78799, 0.79737, 0.83246, 0.84701, 0.88915, 0.87499, 0.6999, 0.76366, 0.88137, 0.82067, 0.81519, 0.86688, 0.8861, 0.82294, 0.83969, 0.88265, 0.7508, 0.88137, 0.79521, 0.88874, 0.88611, 0.80261, 0.80409, 0.7689, 0.83062, 0.8507, 0.84733, 0.84434, 0.73157, 0.7980700000000001, 0.89814, 0.8190500000000001, 0.88754, 0.8095, 0.782, 0.78852, 0.84853, 0.84125, 0.77332, 0.85134, 0.75709, 0.90393, 0.9064800000000001, 0.82068, 0.88972, 0.84151, 0.81083, 0.83002]"
mammography,CV+,PCA,0.812,0.852,0.033,"[0.79617, 0.80825, 0.82164, 0.79673, 0.84585, 0.82158, 0.82708, 0.76455, 0.80704, 0.83295, 0.78676, 0.80981, 0.7738700000000001, 0.79923, 0.85229, 0.82484, 0.82047, 0.78847, 0.8211, 0.84766, 0.84644, 0.83627, 0.83374, 0.71859, 0.80027, 0.78693, 0.80755, 0.76861, 0.85426, 0.78072, 0.76189, 0.78144, 0.76865, 0.83627, 0.81908, 0.82709, 0.78007, 0.8128, 0.84189, 0.85132, 0.81653, 0.86444, 0.79358, 0.79661, 0.79204, 0.83794, 0.74955, 0.7923, 0.76194, 0.80471, 0.82043, 0.81398, 0.83284, 0.79535, 0.82736, 0.81482, 0.82988, 0.81625, 0.75083, 0.82355, 0.84748, 0.70376, 0.74762, 0.80574, 0.82555, 0.80673, 0.8343, 0.84845, 0.84111, 0.8648, 0.84074, 0.78654, 0.79479, 0.77129, 0.81333, 0.75048, 0.83645, 0.82095, 0.85616, 0.78878, 0.83049, 0.85129, 0.84878, 0.82338, 0.84459, 0.79296, 0.8524, 0.85901, 0.8111, 0.86216, 0.7794, 0.85739, 0.82717, 0.78297, 0.75983, 0.83115, 0.85461, 0.87015, 0.78318, 0.8089500000000001]"
mammography,CV+,IForest,0.842,0.891,0.047,"[0.83436, 0.88139, 0.94481, 0.84789, 0.88954, 0.85092, 0.89041, 0.81732, 0.80416, 0.86796, 0.78525, 0.88222, 0.88103, 0.90532, 0.82531, 0.86943, 0.87494, 0.84363, 0.88539, 0.82665, 0.8653, 0.94382, 0.89645, 0.86934, 0.85703, 0.76323, 0.7977, 0.85234, 0.88273, 0.92919, 0.79732, 0.89324, 0.87839, 0.78853, 0.93809, 0.81227, 0.8103, 0.8896, 0.82886, 0.84737, 0.87918, 0.87902, 0.84873, 0.77947, 0.84141, 0.84318, 0.87793, 0.8328, 0.82571, 0.77325, 0.85249, 0.81932, 0.78799, 0.79737, 0.88915, 0.87499, 0.83246, 0.84701, 0.76366, 0.6999, 0.8861, 0.83969, 0.88137, 0.81519, 0.86688, 0.88265, 0.82294, 0.82067, 0.7508, 0.88137, 0.88611, 0.88874, 0.79521, 0.80409, 0.80261, 0.7689, 0.83062, 0.84434, 0.8507, 0.84733, 0.73157, 0.8095, 0.89814, 0.88754, 0.7980700000000001, 0.8190500000000001, 0.78852, 0.782, 0.84853, 0.84125, 0.77332, 0.85134, 0.75709, 0.82068, 0.88972, 0.84151, 0.9064800000000001, 0.90393, 0.81083, 0.83002]"
mammography,CV+,PCA,0.812,0.852,0.033,"[0.80825, 0.84585, 0.79617, 0.79673, 0.82164, 0.82708, 0.82158, 0.80704, 0.76455, 0.83295, 0.78676, 0.7738700000000001, 0.80981, 0.79923, 0.85229, 0.82484, 0.82047, 0.78847, 0.8211, 0.84766, 0.83374, 0.80027, 0.84644, 0.83627, 0.71859, 0.78693, 0.80755, 0.78072, 0.76861, 0.85426, 0.76189, 0.78144, 0.76865, 0.83627, 0.78007, 0.82709, 0.81908, 0.8128, 0.85132, 0.84189, 0.81653, 0.86444, 0.79661, 0.79358, 0.83794, 0.79204, 0.74955, 0.7923, 0.80471, 0.76194, 0.82043, 0.83284, 0.81398, 0.81482, 0.82736, 0.79535, 0.82988, 0.81625, 0.75083, 0.82355, 0.84748, 0.74762, 0.70376, 0.82555, 0.80673, 0.80574, 0.8343, 0.84845, 0.84111, 0.8648, 0.84074, 0.78654, 0.77129, 0.79479, 0.81333, 0.75048, 0.82095, 0.83645, 0.85616, 0.78878, 0.83049, 0.84878, 0.85129, 0.82338, 0.84459, 0.8524, 0.79296, 0.85901, 0.8111, 0.86216, 0.85739, 0.7794, 0.85461, 0.82717, 0.75983, 0.78297, 0.78318, 0.87015, 0.83115, 0.8089500000000001]"
mammography,CV+,IForest,0.842,0.891,0.047,"[0.80416, 0.86796, 0.81732, 0.84789, 0.94481, 0.89041, 0.88954, 0.83436, 0.85092, 0.88139, 0.88222, 0.90532, 0.88103, 0.78525, 0.87494, 0.86943, 0.84363, 0.88539, 0.82665, 0.82531, 0.89645, 0.8653, 0.94382, 0.85703, 0.7977, 0.86934, 0.85234, 0.88273, 0.76323, 0.92919, 0.79732, 0.87839, 0.78853, 0.89324, 0.8103, 0.93809, 0.82886, 0.81227, 0.84737, 0.8896, 0.87918, 0.84873, 0.77947, 0.84141, 0.82571, 0.84318, 0.87902, 0.77325, 0.87793, 0.8328, 0.85249, 0.78799, 0.81932, 0.83246, 0.79737, 0.87499, 0.84701, 0.88915, 0.76366, 0.6999, 0.8861, 0.83969, 0.86688, 0.81519, 0.88137, 0.82294, 0.82067, 0.88265, 0.7508, 0.88137, 0.88874, 0.88611, 0.79521, 0.80409, 0.80261, 0.7689, 0.8507, 0.83062, 0.84733, 0.84434, 0.73157, 0.89814, 0.88754, 0.8095, 0.8190500000000001, 0.7980700000000001, 0.78852, 0.782, 0.84853, 0.84125, 0.77332, 0.85134, 0.75709, 0.9064800000000001, 0.82068, 0.88972, 0.84151, 0.90393, 0.81083, 0.83002]"
mammography,CV+,PCA,0.812,0.852,0.033,"[0.84585, 0.82708, 0.76455, 0.79617, 0.82164, 0.82158, 0.83295, 0.79673, 0.80704, 0.80825, 0.78676, 0.85229, 0.7738700000000001, 0.80981, 0.82047, 0.79923, 0.82484, 0.84766, 0.78847, 0.8211, 0.83627, 0.83374, 0.71859, 0.84644, 0.80755, 0.80027, 0.78693, 0.85426, 0.76861, 0.78072, 0.78144, 0.76189, 0.76865, 0.82709, 0.78007, 0.81908, 0.83627, 0.8128, 0.84189, 0.85132, 0.81653, 0.79358, 0.79204, 0.79661, 0.83794, 0.86444, 0.74955, 0.7923, 0.76194, 0.80471, 0.82043, 0.82736, 0.83284, 0.81482, 0.81398, 0.79535, 0.82988, 0.81625, 0.75083, 0.82355, 0.84748, 0.74762, 0.82555, 0.70376, 0.80673, 0.80574, 0.84845, 0.84111, 0.8343, 0.8648, 0.84074, 0.77129, 0.78654, 0.79479, 0.81333, 0.75048, 0.82095, 0.83645, 0.78878, 0.85616, 0.83049, 0.84878, 0.82338, 0.85129, 0.8524, 0.84459, 0.85901, 0.79296, 0.8111, 0.86216, 0.7794, 0.85739, 0.78297, 0.85461, 0.82717, 0.75983, 0.87015, 0.78318, 0.8089500000000001, 0.83115]"
mammography,CV+,IForest,0.842,0.891,0.047,"[0.94481, 0.81732, 0.89041, 0.86796, 0.88139, 0.88954, 0.80416, 0.85092, 0.84789, 0.83436, 0.88222, 0.78525, 0.88103, 0.87494, 0.88539, 0.90532, 0.86943, 0.82665, 0.84363, 0.82531, 0.89645, 0.94382, 0.8653, 0.85703, 0.86934, 0.7977, 0.85234, 0.92919, 0.88273, 0.76323, 0.79732, 0.78853, 0.87839, 0.89324, 0.8103, 0.81227, 0.93809, 0.82886, 0.84737, 0.8896, 0.87918, 0.84873, 0.87902, 0.84141, 0.84318, 0.77947, 0.87793, 0.82571, 0.77325, 0.8328, 0.85249, 0.78799, 0.79737, 0.81932, 0.83246, 0.87499, 0.84701, 0.76366, 0.88915, 0.6999, 0.8861, 0.83969, 0.88265, 0.81519, 0.86688, 0.88137, 0.82294, 0.82067, 0.7508, 0.88137, 0.88874, 0.88611, 0.80261, 0.79521, 0.80409, 0.8507, 0.7689, 0.83062, 0.84434, 0.84733, 0.73157, 0.89814, 0.88754, 0.8095, 0.8190500000000001, 0.7980700000000001, 0.78852, 0.782, 0.84125, 0.84853, 0.77332, 0.9064800000000001, 0.88972, 0.75709, 0.85134, 0.82068, 0.90393, 0.84151, 0.81083, 0.83002]"
mammography,CV+,IForest,0.842,0.891,0.047,"[0.94481, 0.81732, 0.85092, 0.88139, 0.84789, 0.80416, 0.88954, 0.89041, 0.83436, 0.86796, 0.87494, 0.88222, 0.90532, 0.78525, 0.84363, 0.82665, 0.88103, 0.86943, 0.82531, 0.88539, 0.94382, 0.89645, 0.8653, 0.88273, 0.85234, 0.86934, 0.7977, 0.85703, 0.76323, 0.92919, 0.79732, 0.87839, 0.78853, 0.8103, 0.93809, 0.89324, 0.81227, 0.82886, 0.84737, 0.8896, 0.87918, 0.87902, 0.84141, 0.84873, 0.8328, 0.82571, 0.84318, 0.87793, 0.77947, 0.77325, 0.85249, 0.81932, 0.78799, 0.79737, 0.83246, 0.87499, 0.76366, 0.88915, 0.84701, 0.6999, 0.88137, 0.8861, 0.81519, 0.83969, 0.88265, 0.86688, 0.7508, 0.82067, 0.82294, 0.88137, 0.88874, 0.80409, 0.88611, 0.7689, 0.79521, 0.80261, 0.83062, 0.8507, 0.84434, 0.84733, 0.73157, 0.89814, 0.8095, 0.88754, 0.8190500000000001, 0.7980700000000001, 0.84853, 0.78852, 0.782, 0.84125, 0.77332, 0.85134, 0.82068, 0.9064800000000001, 0.75709, 0.90393, 0.88972, 0.81083, 0.84151, 0.83002]"
mammography,CV+,IForest,0.842,0.891,0.047,"[0.81732, 0.80416, 0.88954, 0.84789, 0.86796, 0.94481, 0.83436, 0.89041, 0.88139, 0.85092, 0.88222, 0.90532, 0.88103, 0.87494, 0.86943, 0.84363, 0.82665, 0.82531, 0.78525, 0.88539, 0.85234, 0.94382, 0.88273, 0.89645, 0.85703, 0.92919, 0.7977, 0.8653, 0.76323, 0.86934, 0.82886, 0.81227, 0.8896, 0.78853, 0.87839, 0.8103, 0.79732, 0.93809, 0.84737, 0.89324, 0.87902, 0.87918, 0.84141, 0.84873, 0.8328, 0.77947, 0.84318, 0.82571, 0.87793, 0.77325, 0.85249, 0.81932, 0.87499, 0.83246, 0.78799, 0.79737, 0.88915, 0.84701, 0.6999, 0.76366, 0.8861, 0.83969, 0.88137, 0.81519, 0.86688, 0.82294, 0.88265, 0.7508, 0.82067, 0.88137, 0.88874, 0.88611, 0.79521, 0.80409, 0.80261, 0.7689, 0.83062, 0.8507, 0.84733, 0.84434, 0.73157, 0.89814, 0.8095, 0.88754, 0.7980700000000001, 0.8190500000000001, 0.782, 0.78852, 0.84853, 0.84125, 0.77332, 0.85134, 0.82068, 0.75709, 0.9064800000000001, 0.88972, 0.90393, 0.81083, 0.84151, 0.83002]"
